date,account_id,type,amount,sum_3,mean_3,count_3,sum_15,mean_15,count_15,sum_30,mean_30,count_30
1997-10-17,2585,WITHDRAWAL,14100.0,14100.0,14100.0,1.0,14100.0,14100.0,1.0,14100.0,14100.0,1.0
1997-10-31,2585,WITHDRAWAL,14.6,14.6,14.6,1.0,14114.6,7057.3,2.0,14114.6,7057.3,2.0
1997-10-13,2586,WITHDRAWAL,17500.0,17500.0,17500.0,1.0,17500.0,17500.0,1.0,17500.0,17500.0,1.0
1997-10-18,2586,WITHDRAWAL,11700.0,11700.0,11700.0,1.0,29200.0,14600.0,2.0,29200.0,14600.0,2.0
1997-10-31,2586,WITHDRAWAL,14.6,14.6,14.6,1.0,11714.6,5857.3,2.0,29214.6,9738.199999999999,3.0
1997-10-23,2587,WITHDRAWAL,8500.0,8500.0,8500.0,1.0,8500.0,8500.0,1.0,8500.0,8500.0,1.0
1997-10-08,2588,WITHDRAWAL,6509.0,6509.0,6509.0,1.0,6509.0,6509.0,1.0,6509.0,6509.0,1.0
1997-10-14,2588,WITHDRAWAL,7200.0,7200.0,7200.0,1.0,13709.0,6854.5,2.0,13709.0,6854.5,2.0
1997-10-22,2588,WITHDRAWAL,5880.0,5880.0,5880.0,1.0,19589.0,6529.666666666667,3.0,19589.0,6529.666666666667,3.0
1997-10-31,2588,WITHDRAWAL,14.6,14.6,14.6,1.0,5894.6,2947.3,2.0,19603.6,4900.9,4.0
1997-10-06,2589,WITHDRAWAL,1200.0,1200.0,1200.0,1.0,1200.0,1200.0,1.0,1200.0,1200.0,1.0
1997-10-09,2589,WITHDRAWAL,2236.0,2236.0,2236.0,1.0,3436.0,1718.0,2.0,3436.0,1718.0,2.0
1997-10-14,2589,WITHDRAWAL,1458.0,1458.0,1458.0,1.0,4894.0,1631.3333333333333,3.0,4894.0,1631.3333333333333,3.0
1997-10-20,2589,WITHDRAWAL,2960.0,2960.0,2960.0,1.0,7854.0,1963.5,4.0,7854.0,1963.5,4.0
1997-10-31,2589,WITHDRAWAL,14.6,14.6,14.6,1.0,2974.6,1487.3,2.0,7868.6,1573.72,5.0
1997-10-06,2590,WITHDRAWAL,660.0,660.0,660.0,1.0,660.0,660.0,1.0,660.0,660.0,1.0
1997-10-10,2590,WITHDRAWAL,60.0,60.0,60.0,1.0,720.0,360.0,2.0,720.0,360.0,2.0
1997-10-12,2590,WITHDRAWAL,1300.0,1360.0,680.0,2.0,2020.0,673.3333333333334,3.0,2020.0,673.3333333333334,3.0
1997-10-30,2590,WITHDRAWAL,600.0,600.0,600.0,1.0,600.0,600.0,1.0,2620.0,655.0,4.0
1997-10-31,2590,WITHDRAWAL,14.6,614.6,307.3,2.0,614.6,307.3,2.0,2634.6,526.92,5.0
1997-10-07,2591,WITHDRAWAL,3301.0,3301.0,3301.0,1.0,3301.0,3301.0,1.0,3301.0,3301.0,1.0
1997-10-31,2591,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3315.6,1657.8,2.0
1997-10-13,2592,WITHDRAWAL,5129.0,5129.0,5129.0,1.0,5129.0,5129.0,1.0,5129.0,5129.0,1.0
1997-10-31,2592,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,5143.6,2571.8,2.0
1997-10-05,2593,WITHDRAWAL,4080.0,4080.0,4080.0,1.0,4080.0,4080.0,1.0,4080.0,4080.0,1.0
1997-10-07,2593,WITHDRAWAL,1800.0,5880.0,2940.0,2.0,5880.0,2940.0,2.0,5880.0,2940.0,2.0
1997-10-08,2593,WITHDRAWAL,7300.0,9100.0,4550.0,2.0,13180.0,4393.333333333333,3.0,13180.0,4393.333333333333,3.0
1997-10-29,2593,WITHDRAWAL,11700.0,11700.0,11700.0,1.0,11700.0,11700.0,1.0,24880.0,6220.0,4.0
1997-10-31,2593,WITHDRAWAL,14.6,11714.6,5857.3,2.0,11714.6,5857.3,2.0,24894.6,4978.92,5.0
1997-10-30,2594,WITHDRAWAL,600.0,600.0,600.0,1.0,600.0,600.0,1.0,600.0,600.0,1.0
1997-10-05,2596,WITHDRAWAL,2285.0,2285.0,2285.0,1.0,2285.0,2285.0,1.0,2285.0,2285.0,1.0
1997-10-31,2596,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,2299.6,1149.8,2.0
1997-10-06,2597,WITHDRAWAL,1957.0,1957.0,1957.0,1.0,1957.0,1957.0,1.0,1957.0,1957.0,1.0
1997-10-07,2597,WITHDRAWAL,1398.0,3355.0,1677.5,2.0,3355.0,1677.5,2.0,3355.0,1677.5,2.0
1997-10-12,2597,WITHDRAWAL,12800.0,12800.0,12800.0,1.0,16155.0,5385.0,3.0,16155.0,5385.0,3.0
1997-10-16,2597,WITHDRAWAL,3120.0,3120.0,3120.0,1.0,19275.0,4818.75,4.0,19275.0,4818.75,4.0
1997-10-31,2597,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,19289.6,3857.9199999999996,5.0
1997-10-31,2598,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,14.6,14.6,1.0
1997-10-09,2599,WITHDRAWAL,11500.0,11500.0,11500.0,1.0,11500.0,11500.0,1.0,11500.0,11500.0,1.0
1997-10-31,2599,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,11514.6,5757.3,2.0
1997-10-05,2600,WITHDRAWAL,18300.0,18300.0,18300.0,1.0,18300.0,18300.0,1.0,18300.0,18300.0,1.0
1997-10-07,2600,WITHDRAWAL,4379.0,22679.0,11339.5,2.0,22679.0,11339.5,2.0,22679.0,11339.5,2.0
1997-10-09,2600,WITHDRAWAL,19852.0,24231.0,12115.5,2.0,42531.0,14177.0,3.0,42531.0,14177.0,3.0
1997-10-31,2600,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,42545.6,10636.4,4.0
1997-10-20,2601,WITHDRAWAL,3400.0,3400.0,3400.0,1.0,3400.0,3400.0,1.0,3400.0,3400.0,1.0
1997-10-05,2602,WITHDRAWAL,1332.0,1332.0,1332.0,1.0,1332.0,1332.0,1.0,1332.0,1332.0,1.0
1997-10-10,2602,WITHDRAWAL,5300.0,5300.0,5300.0,1.0,6632.0,3316.0,2.0,6632.0,3316.0,2.0
1997-10-11,2602,WITHDRAWAL,4073.0,9373.0,4686.5,2.0,10705.0,3568.3333333333335,3.0,10705.0,3568.3333333333335,3.0
1997-10-31,2602,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,10719.6,2679.9,4.0
1997-10-08,2603,WITHDRAWAL,3210.0,3210.0,3210.0,1.0,3210.0,3210.0,1.0,3210.0,3210.0,1.0
1997-10-31,2603,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3224.6,1612.3,2.0
1997-10-10,2604,WITHDRAWAL,3965.0,3965.0,3965.0,1.0,3965.0,3965.0,1.0,3965.0,3965.0,1.0
1997-10-27,2604,WITHDRAWAL,600.0,600.0,600.0,1.0,600.0,600.0,1.0,4565.0,2282.5,2.0
1997-10-31,2604,WITHDRAWAL,14.6,14.6,14.6,1.0,614.6,307.3,2.0,4579.6,1526.5333333333335,3.0
1997-10-01,2605,WITHDRAWAL,6600.0,6600.0,6600.0,1.0,6600.0,6600.0,1.0,6600.0,6600.0,1.0
1997-10-13,2605,WITHDRAWAL,4245.0,4245.0,4245.0,1.0,10845.0,5422.5,2.0,10845.0,5422.5,2.0
1997-10-31,2605,WITHDRAWAL,3600.0,3600.0,3600.0,1.0,3600.0,3600.0,1.0,7845.0,3922.5,2.0
1997-10-31,2605,WITHDRAWAL,14.6,3614.6,1807.3,2.0,3614.6,1807.3,2.0,7859.6,2619.866666666667,3.0
1997-10-05,2606,WITHDRAWAL,31.0,31.0,31.0,1.0,31.0,31.0,1.0,31.0,31.0,1.0
1997-10-09,2606,WITHDRAWAL,2443.0,2443.0,2443.0,1.0,2474.0,1237.0,2.0,2474.0,1237.0,2.0
1997-10-31,2606,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,2488.6,829.5333333333333,3.0
1997-10-18,2607,WITHDRAWAL,1900.0,1900.0,1900.0,1.0,1900.0,1900.0,1.0,1900.0,1900.0,1.0
1997-10-01,2608,WITHDRAWAL,3000.0,3000.0,3000.0,1.0,3000.0,3000.0,1.0,3000.0,3000.0,1.0
1997-10-12,2608,WITHDRAWAL,4788.0,4788.0,4788.0,1.0,7788.0,3894.0,2.0,7788.0,3894.0,2.0
1997-10-27,2608,WITHDRAWAL,4200.0,4200.0,4200.0,1.0,4200.0,4200.0,1.0,11988.0,3996.0,3.0
1997-10-31,2608,WITHDRAWAL,14.6,14.6,14.6,1.0,4214.6,2107.3,2.0,9002.6,3000.866666666667,3.0
1997-10-09,2609,WITHDRAWAL,2200.0,2200.0,2200.0,1.0,2200.0,2200.0,1.0,2200.0,2200.0,1.0
1997-10-31,2609,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,2214.6,1107.3,2.0
1997-10-14,2610,WITHDRAWAL,1842.0,1842.0,1842.0,1.0,1842.0,1842.0,1.0,1842.0,1842.0,1.0
1997-10-16,2610,WITHDRAWAL,8000.0,9842.0,4921.0,2.0,9842.0,4921.0,2.0,9842.0,4921.0,2.0
1997-10-31,2610,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,9856.6,3285.5333333333333,3.0
1997-10-24,2611,WITHDRAWAL,4200.0,4200.0,4200.0,1.0,4200.0,4200.0,1.0,4200.0,4200.0,1.0
1997-10-27,2611,WITHDRAWAL,12600.0,12600.0,12600.0,1.0,16800.0,8400.0,2.0,16800.0,8400.0,2.0
1997-10-31,2611,WITHDRAWAL,14.6,14.6,14.6,1.0,16814.6,5604.866666666666,3.0,16814.6,5604.866666666666,3.0
1997-10-20,2612,WITHDRAWAL,7550.0,7550.0,7550.0,1.0,7550.0,7550.0,1.0,7550.0,7550.0,1.0
1997-10-26,2612,WITHDRAWAL,10600.0,10600.0,10600.0,1.0,18150.0,9075.0,2.0,18150.0,9075.0,2.0
1997-10-31,2612,WITHDRAWAL,14.6,14.6,14.6,1.0,18164.6,6054.866666666666,3.0,18164.6,6054.866666666666,3.0
1997-10-12,2613,WITHDRAWAL,200.0,200.0,200.0,1.0,200.0,200.0,1.0,200.0,200.0,1.0
1997-10-14,2613,WITHDRAWAL,2154.0,2354.0,1177.0,2.0,2354.0,1177.0,2.0,2354.0,1177.0,2.0
1997-10-14,2613,WITHDRAWAL,941.0,3295.0,1098.3333333333333,3.0,3295.0,1098.3333333333333,3.0,3295.0,1098.3333333333333,3.0
1997-10-31,2613,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3309.6,827.4,4.0
1997-10-06,2614,WITHDRAWAL,300.0,300.0,300.0,1.0,300.0,300.0,1.0,300.0,300.0,1.0
1997-10-06,2614,WITHDRAWAL,2152.0,2452.0,1226.0,2.0,2452.0,1226.0,2.0,2452.0,1226.0,2.0
1997-10-31,2614,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,2466.6,822.1999999999999,3.0
1997-10-29,2615,WITHDRAWAL,34700.0,34700.0,34700.0,1.0,34700.0,34700.0,1.0,34700.0,34700.0,1.0
1997-10-31,2615,WITHDRAWAL,14.6,34714.6,17357.3,2.0,34714.6,17357.3,2.0,34714.6,17357.3,2.0
1997-10-12,2616,WITHDRAWAL,8188.0,8188.0,8188.0,1.0,8188.0,8188.0,1.0,8188.0,8188.0,1.0
1997-10-25,2616,WITHDRAWAL,12000.0,12000.0,12000.0,1.0,20188.0,10094.0,2.0,20188.0,10094.0,2.0
1997-10-31,2616,WITHDRAWAL,14.6,14.6,14.6,1.0,12014.6,6007.3,2.0,20202.6,6734.2,3.0
1997-10-01,2617,WITHDRAWAL,1470.0,1470.0,1470.0,1.0,1470.0,1470.0,1.0,1470.0,1470.0,1.0
1997-10-07,2617,WITHDRAWAL,166.0,166.0,166.0,1.0,1636.0,818.0,2.0,1636.0,818.0,2.0
1997-10-12,2617,WITHDRAWAL,1867.0,1867.0,1867.0,1.0,3503.0,1167.6666666666667,3.0,3503.0,1167.6666666666667,3.0
1997-10-31,2617,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,2047.6,682.5333333333333,3.0
1997-10-06,2618,WITHDRAWAL,3223.0,3223.0,3223.0,1.0,3223.0,3223.0,1.0,3223.0,3223.0,1.0
1997-10-31,2618,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3237.6,1618.8,2.0
1997-10-05,2619,WITHDRAWAL,3700.0,3700.0,3700.0,1.0,3700.0,3700.0,1.0,3700.0,3700.0,1.0
1997-10-09,2619,WITHDRAWAL,5454.0,5454.0,5454.0,1.0,9154.0,4577.0,2.0,9154.0,4577.0,2.0
1997-10-31,2619,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,9168.6,3056.2000000000003,3.0
1997-10-05,2620,WITHDRAWAL,3855.0,3855.0,3855.0,1.0,3855.0,3855.0,1.0,3855.0,3855.0,1.0
1997-10-11,2620,WITHDRAWAL,1300.0,1300.0,1300.0,1.0,5155.0,2577.5,2.0,5155.0,2577.5,2.0
1997-10-31,2620,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,5169.6,1723.2,3.0
1997-10-07,2621,WITHDRAWAL,2819.0,2819.0,2819.0,1.0,2819.0,2819.0,1.0,2819.0,2819.0,1.0
1997-10-18,2621,WITHDRAWAL,4600.0,4600.0,4600.0,1.0,7419.0,3709.5,2.0,7419.0,3709.5,2.0
1997-10-31,2621,WITHDRAWAL,14.6,14.6,14.6,1.0,4614.6,2307.3,2.0,7433.6,2477.866666666667,3.0
1997-10-12,2622,WITHDRAWAL,7067.0,7067.0,7067.0,1.0,7067.0,7067.0,1.0,7067.0,7067.0,1.0
1997-10-26,2622,WITHDRAWAL,7900.0,7900.0,7900.0,1.0,14967.0,7483.5,2.0,14967.0,7483.5,2.0
1997-10-31,2622,WITHDRAWAL,14.6,14.6,14.6,1.0,7914.6,3957.3,2.0,14981.6,4993.866666666667,3.0
1997-10-01,2623,WITHDRAWAL,3600.0,3600.0,3600.0,1.0,3600.0,3600.0,1.0,3600.0,3600.0,1.0
1997-10-13,2623,WITHDRAWAL,2891.0,2891.0,2891.0,1.0,6491.0,3245.5,2.0,6491.0,3245.5,2.0
1997-10-31,2623,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,2905.6,1452.8,2.0
1997-10-10,2624,WITHDRAWAL,10744.0,10744.0,10744.0,1.0,10744.0,10744.0,1.0,10744.0,10744.0,1.0
1997-10-19,2624,WITHDRAWAL,10300.0,10300.0,10300.0,1.0,21044.0,10522.0,2.0,21044.0,10522.0,2.0
1997-10-31,2624,WITHDRAWAL,14.6,14.6,14.6,1.0,10314.6,5157.3,2.0,21058.6,7019.533333333333,3.0
1997-10-02,2625,WITHDRAWAL,27200.0,27200.0,27200.0,1.0,27200.0,27200.0,1.0,27200.0,27200.0,1.0
1997-10-12,2625,WITHDRAWAL,4978.0,4978.0,4978.0,1.0,32178.0,16089.0,2.0,32178.0,16089.0,2.0
1997-10-19,2625,WITHDRAWAL,16300.0,16300.0,16300.0,1.0,21278.0,10639.0,2.0,48478.0,16159.333333333334,3.0
1997-10-31,2625,WITHDRAWAL,30.0,30.0,30.0,1.0,16330.0,8165.0,2.0,48508.0,12127.0,4.0
1997-10-05,2627,WITHDRAWAL,1579.0,1579.0,1579.0,1.0,1579.0,1579.0,1.0,1579.0,1579.0,1.0
1997-10-14,2627,WITHDRAWAL,561.0,561.0,561.0,1.0,2140.0,1070.0,2.0,2140.0,1070.0,2.0
1997-10-30,2627,WITHDRAWAL,3760.0,3760.0,3760.0,1.0,3760.0,3760.0,1.0,5900.0,1966.6666666666667,3.0
1997-10-31,2627,WITHDRAWAL,14.6,3774.6,1887.3,2.0,3774.6,1887.3,2.0,5914.6,1478.65,4.0
1997-10-11,2628,WITHDRAWAL,7200.0,7200.0,7200.0,1.0,7200.0,7200.0,1.0,7200.0,7200.0,1.0
1997-10-18,2628,WITHDRAWAL,17200.0,17200.0,17200.0,1.0,24400.0,12200.0,2.0,24400.0,12200.0,2.0
1997-10-31,2628,WITHDRAWAL,100.0,100.0,100.0,1.0,17300.0,8650.0,2.0,24500.0,8166.666666666667,3.0
1997-10-05,2629,WITHDRAWAL,17900.0,17900.0,17900.0,1.0,17900.0,17900.0,1.0,17900.0,17900.0,1.0
1997-10-31,2629,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,17914.6,8957.3,2.0
1997-10-11,2630,WITHDRAWAL,13400.0,13400.0,13400.0,1.0,13400.0,13400.0,1.0,13400.0,13400.0,1.0
1997-10-24,2630,WITHDRAWAL,1100.0,1100.0,1100.0,1.0,14500.0,7250.0,2.0,14500.0,7250.0,2.0
1997-10-31,2630,WITHDRAWAL,14.6,14.6,14.6,1.0,1114.6,557.3,2.0,14514.6,4838.2,3.0
1997-10-13,2631,WITHDRAWAL,2125.0,2125.0,2125.0,1.0,2125.0,2125.0,1.0,2125.0,2125.0,1.0
1997-10-19,2631,WITHDRAWAL,510.0,510.0,510.0,1.0,2635.0,1317.5,2.0,2635.0,1317.5,2.0
1997-10-31,2631,WITHDRAWAL,14.6,14.6,14.6,1.0,524.6,262.3,2.0,2649.6,883.1999999999999,3.0
1997-10-06,2632,WITHDRAWAL,2300.0,2300.0,2300.0,1.0,2300.0,2300.0,1.0,2300.0,2300.0,1.0
1997-10-08,2632,WITHDRAWAL,41.0,2341.0,1170.5,2.0,2341.0,1170.5,2.0,2341.0,1170.5,2.0
1997-10-08,2632,WITHDRAWAL,2900.0,5241.0,1747.0,3.0,5241.0,1747.0,3.0,5241.0,1747.0,3.0
1997-10-10,2632,WITHDRAWAL,2042.0,4983.0,1661.0,3.0,7283.0,1820.75,4.0,7283.0,1820.75,4.0
1997-10-31,2632,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,7297.6,1459.52,5.0
1997-10-05,2633,WITHDRAWAL,16600.0,16600.0,16600.0,1.0,16600.0,16600.0,1.0,16600.0,16600.0,1.0
1997-10-15,2633,WITHDRAWAL,52300.0,52300.0,52300.0,1.0,68900.0,34450.0,2.0,68900.0,34450.0,2.0
1997-10-31,2633,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,68914.6,22971.533333333336,3.0
1997-10-26,2635,WITHDRAWAL,24800.0,24800.0,24800.0,1.0,24800.0,24800.0,1.0,24800.0,24800.0,1.0
1997-10-31,2635,WITHDRAWAL,14.6,14.6,14.6,1.0,24814.6,12407.3,2.0,24814.6,12407.3,2.0
1997-10-05,2636,WITHDRAWAL,3254.0,3254.0,3254.0,1.0,3254.0,3254.0,1.0,3254.0,3254.0,1.0
1997-10-22,2636,WITHDRAWAL,800.0,800.0,800.0,1.0,800.0,800.0,1.0,4054.0,2027.0,2.0
1997-10-24,2636,WITHDRAWAL,1920.0,2720.0,1360.0,2.0,2720.0,1360.0,2.0,5974.0,1991.3333333333333,3.0
1997-10-25,2636,WITHDRAWAL,3120.0,5040.0,2520.0,2.0,5840.0,1946.6666666666667,3.0,9094.0,2273.5,4.0
1997-10-31,2636,WITHDRAWAL,14.6,14.6,14.6,1.0,5854.6,1463.65,4.0,9108.6,1821.72,5.0
1997-10-07,2637,WITHDRAWAL,5194.0,5194.0,5194.0,1.0,5194.0,5194.0,1.0,5194.0,5194.0,1.0
1997-10-28,2637,WITHDRAWAL,14400.0,14400.0,14400.0,1.0,14400.0,14400.0,1.0,19594.0,9797.0,2.0
1997-10-31,2637,WITHDRAWAL,14.6,14.6,14.6,1.0,14414.6,7207.3,2.0,19608.6,6536.2,3.0
1997-10-08,2638,WITHDRAWAL,728.0,728.0,728.0,1.0,728.0,728.0,1.0,728.0,728.0,1.0
1997-10-09,2638,WITHDRAWAL,4538.0,5266.0,2633.0,2.0,5266.0,2633.0,2.0,5266.0,2633.0,2.0
1997-10-11,2638,WITHDRAWAL,1018.0,5556.0,2778.0,2.0,6284.0,2094.6666666666665,3.0,6284.0,2094.6666666666665,3.0
1997-10-14,2638,WITHDRAWAL,14700.0,14700.0,14700.0,1.0,20984.0,5246.0,4.0,20984.0,5246.0,4.0
1997-10-31,2638,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,20998.6,4199.719999999999,5.0
1997-10-02,2639,WITHDRAWAL,16900.0,16900.0,16900.0,1.0,16900.0,16900.0,1.0,16900.0,16900.0,1.0
1997-10-10,2639,WITHDRAWAL,8633.0,8633.0,8633.0,1.0,25533.0,12766.5,2.0,25533.0,12766.5,2.0
1997-10-31,2639,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,25547.6,8515.866666666667,3.0
1997-10-10,2640,WITHDRAWAL,8872.0,8872.0,8872.0,1.0,8872.0,8872.0,1.0,8872.0,8872.0,1.0
1997-10-31,2640,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,8886.6,4443.3,2.0
1997-10-08,2641,WITHDRAWAL,11200.0,11200.0,11200.0,1.0,11200.0,11200.0,1.0,11200.0,11200.0,1.0
1997-10-12,2641,WITHDRAWAL,5126.0,5126.0,5126.0,1.0,16326.0,8163.0,2.0,16326.0,8163.0,2.0
1997-10-31,2641,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,16340.6,5446.866666666667,3.0
1997-10-05,2642,WITHDRAWAL,2536.0,2536.0,2536.0,1.0,2536.0,2536.0,1.0,2536.0,2536.0,1.0
1997-10-13,2642,WITHDRAWAL,792.0,792.0,792.0,1.0,3328.0,1664.0,2.0,3328.0,1664.0,2.0
1997-10-13,2642,WITHDRAWAL,571.0,1363.0,681.5,2.0,3899.0,1299.6666666666667,3.0,3899.0,1299.6666666666667,3.0
1997-10-22,2642,WITHDRAWAL,8400.0,8400.0,8400.0,1.0,9763.0,3254.3333333333335,3.0,12299.0,3074.75,4.0
1997-10-31,2642,WITHDRAWAL,14.6,14.6,14.6,1.0,8414.6,4207.3,2.0,12313.6,2462.7200000000003,5.0
1997-10-09,2645,WITHDRAWAL,631.0,631.0,631.0,1.0,631.0,631.0,1.0,631.0,631.0,1.0
1997-10-09,2645,WITHDRAWAL,389.0,1020.0,510.0,2.0,1020.0,510.0,2.0,1020.0,510.0,2.0
1997-10-12,2645,WITHDRAWAL,5457.0,5457.0,5457.0,1.0,6477.0,2159.0,3.0,6477.0,2159.0,3.0
1997-10-14,2645,WITHDRAWAL,1010.0,6467.0,3233.5,2.0,7487.0,1871.75,4.0,7487.0,1871.75,4.0
1997-10-23,2645,WITHDRAWAL,3900.0,3900.0,3900.0,1.0,11387.0,2277.4,5.0,11387.0,2277.4,5.0
1997-10-31,2645,WITHDRAWAL,14.6,14.6,14.6,1.0,3914.6,1957.3,2.0,11401.6,1900.2666666666667,6.0
1997-10-22,2646,WITHDRAWAL,10400.0,10400.0,10400.0,1.0,10400.0,10400.0,1.0,10400.0,10400.0,1.0
1997-10-07,2647,WITHDRAWAL,5303.0,5303.0,5303.0,1.0,5303.0,5303.0,1.0,5303.0,5303.0,1.0
1997-10-31,2647,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,5317.6,2658.8,2.0
1997-10-19,2648,WITHDRAWAL,900.0,900.0,900.0,1.0,900.0,900.0,1.0,900.0,900.0,1.0
1997-10-26,2648,WITHDRAWAL,2200.0,2200.0,2200.0,1.0,3100.0,1550.0,2.0,3100.0,1550.0,2.0
1997-10-31,2648,WITHDRAWAL,14.6,14.6,14.6,1.0,3114.6,1038.2,3.0,3114.6,1038.2,3.0
1997-10-06,2649,WITHDRAWAL,177.0,177.0,177.0,1.0,177.0,177.0,1.0,177.0,177.0,1.0
1997-10-07,2649,WITHDRAWAL,320.0,497.0,248.5,2.0,497.0,248.5,2.0,497.0,248.5,2.0
1997-10-13,2649,WITHDRAWAL,5799.0,5799.0,5799.0,1.0,6296.0,2098.6666666666665,3.0,6296.0,2098.6666666666665,3.0
1997-10-14,2649,WITHDRAWAL,655.0,6454.0,3227.0,2.0,6951.0,1737.75,4.0,6951.0,1737.75,4.0
1997-10-31,2649,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,6965.6,1393.1200000000001,5.0
1997-10-10,2650,WITHDRAWAL,4563.0,4563.0,4563.0,1.0,4563.0,4563.0,1.0,4563.0,4563.0,1.0
1997-10-17,2650,WITHDRAWAL,11900.0,11900.0,11900.0,1.0,16463.0,8231.5,2.0,16463.0,8231.5,2.0
1997-10-31,2650,WITHDRAWAL,14.6,14.6,14.6,1.0,11914.6,5957.3,2.0,16477.6,5492.533333333333,3.0
1997-10-10,2651,WITHDRAWAL,10862.0,10862.0,10862.0,1.0,10862.0,10862.0,1.0,10862.0,10862.0,1.0
1997-10-26,2651,WITHDRAWAL,16400.0,16400.0,16400.0,1.0,16400.0,16400.0,1.0,27262.0,13631.0,2.0
1997-10-31,2651,WITHDRAWAL,14.6,14.6,14.6,1.0,16414.6,8207.3,2.0,27276.6,9092.199999999999,3.0
1997-10-09,2652,WITHDRAWAL,1735.0,1735.0,1735.0,1.0,1735.0,1735.0,1.0,1735.0,1735.0,1.0
1997-10-12,2652,WITHDRAWAL,6351.0,6351.0,6351.0,1.0,8086.0,4043.0,2.0,8086.0,4043.0,2.0
1997-10-15,2652,WITHDRAWAL,6600.0,6600.0,6600.0,1.0,14686.0,4895.333333333333,3.0,14686.0,4895.333333333333,3.0
1997-10-31,2652,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,14700.6,3675.15,4.0
1997-10-05,2653,WITHDRAWAL,6280.0,6280.0,6280.0,1.0,6280.0,6280.0,1.0,6280.0,6280.0,1.0
1997-10-05,2653,WITHDRAWAL,12700.0,18980.0,9490.0,2.0,18980.0,9490.0,2.0,18980.0,9490.0,2.0
1997-10-14,2653,WITHDRAWAL,2310.0,2310.0,2310.0,1.0,21290.0,7096.666666666667,3.0,21290.0,7096.666666666667,3.0
1997-10-31,2653,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,21304.6,5326.15,4.0
1997-10-14,2654,WITHDRAWAL,3861.0,3861.0,3861.0,1.0,3861.0,3861.0,1.0,3861.0,3861.0,1.0
1997-10-31,2654,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,3875.6,1937.8,2.0
1997-10-10,2655,WITHDRAWAL,89.0,89.0,89.0,1.0,89.0,89.0,1.0,89.0,89.0,1.0
1997-10-11,2655,WITHDRAWAL,1339.0,1428.0,714.0,2.0,1428.0,714.0,2.0,1428.0,714.0,2.0
1997-10-13,2655,WITHDRAWAL,2900.0,4239.0,2119.5,2.0,4328.0,1442.6666666666667,3.0,4328.0,1442.6666666666667,3.0
1997-10-30,2655,WITHDRAWAL,1800.0,1800.0,1800.0,1.0,1800.0,1800.0,1.0,6128.0,1532.0,4.0
1997-10-31,2655,WITHDRAWAL,14.6,1814.6,907.3,2.0,1814.6,907.3,2.0,6142.6,1228.52,5.0
1997-10-08,2656,WITHDRAWAL,1718.0,1718.0,1718.0,1.0,1718.0,1718.0,1.0,1718.0,1718.0,1.0
1997-10-10,2656,WITHDRAWAL,409.0,2127.0,1063.5,2.0,2127.0,1063.5,2.0,2127.0,1063.5,2.0
1997-10-16,2656,WITHDRAWAL,200.0,200.0,200.0,1.0,2327.0,775.6666666666666,3.0,2327.0,775.6666666666666,3.0
1997-10-31,2656,WITHDRAWAL,14.6,14.6,14.6,1.0,14.6,14.6,1.0,2341.6,585.4,4.0
