date,account_id,type,amount
1997-10-12,5001,WITHDRAWAL,4588.5
1997-10-12,4994,CREDIT,18508.0
1997-10-12,4994,WITHDRAWAL,7178.8
1997-10-12,5118,WITHDRAWAL,1109.0
1997-10-12,5072,WITHDRAWAL,5292.0
1997-10-12,4981,WITHDRAWAL,3736.0
1997-10-12,4999,WITHDRAWAL,4588.5
1997-10-12,4995,WITHDRAWAL,3583.0
1997-10-12,5066,WITHDRAWAL,2568.8
1997-10-12,692,WITHDRAWAL,4366.0
1997-10-12,870,WITHDRAWAL,1200.0
1997-10-12,868,WITHDRAWAL,3239.0
1997-10-12,871,WITHDRAWAL,5168.0
1997-10-12,875,WITHDRAWAL,3837.0
1997-10-12,868,WITHDRAWAL,3119.0
1997-10-12,873,WITHDRAWAL,3400.0
1997-10-12,872,CREDIT,4144.0
1997-10-12,958,WITHDRAWAL,3990.0
1997-10-12,951,CREDIT,4479.0
1997-10-12,951,WITHDRAWAL,2371.0
1997-10-12,959,WITHDRAWAL,2180.0
1997-10-12,960,WITHDRAWAL,3151.0
1997-10-12,957,WITHDRAWAL,1800.0
1997-10-12,1401,WITHDRAWAL,2463.0
1997-10-12,1399,WITHDRAWAL,1200.0
1997-10-12,1402,WITHDRAWAL,2073.0
1997-10-12,1394,CREDIT,6341.0
1997-10-12,655,WITHDRAWAL,2036.0
1997-10-12,647,WITHDRAWAL,6465.0
1997-10-12,656,WITHDRAWAL,2900.0
1997-10-12,653,CREDIT,15172.0
1997-10-12,683,WITHDRAWAL,8578.0
1997-10-12,683,CREDIT,23263.0
1997-10-12,676,CREDIT,4689.0
1997-10-12,684,WITHDRAWAL,450.0
1997-10-12,658,CREDIT,4655.0
1997-10-12,675,WITHDRAWAL,1704.0
1997-10-12,3491,WITHDRAWAL,4953.0
1997-10-12,3487,WITHDRAWAL,7951.0
1997-10-12,3487,WITHDRAWAL,324.0
1997-10-12,3485,WITHDRAWAL,6900.0
1997-10-12,9869,WITHDRAWAL,5526.0
1997-10-12,9750,WITHDRAWAL,3160.7
1997-10-12,9928,WITHDRAWAL,5016.0
1997-10-12,9928,CREDIT,11542.0
1997-10-12,9790,WITHDRAWAL,2791.0
1997-10-12,9859,WITHDRAWAL,5010.5
1997-10-12,11244,WITHDRAWAL,9900.0
1997-10-12,11186,WITHDRAWAL,6541.2
1997-10-12,11138,WITHDRAWAL,3744.7
1997-10-12,11141,WITHDRAWAL,3744.7
1997-10-12,11141,CREDIT,10444.0
1997-10-12,11349,WITHDRAWAL,6998.0
1997-10-12,11135,WITHDRAWAL,3800.0
1997-10-12,11271,WITHDRAWAL,1870.3
1997-10-12,3258,WITHDRAWAL,22500.0
1997-10-12,3270,WITHDRAWAL,7806.0
1997-10-12,3451,WITHDRAWAL,7097.0
1997-10-12,3454,WITHDRAWAL,4700.0
1997-10-12,3448,WITHDRAWAL,2800.0
1997-10-12,3458,WITHDRAWAL,1525.0
1997-10-12,3455,WITHDRAWAL,5622.5
1997-10-12,3815,WITHDRAWAL,46500.0
1997-10-12,3834,CREDIT,13875.0
1997-10-12,3815,CREDIT,40437.0
1997-10-12,3817,WITHDRAWAL,6529.0
1997-10-12,3818,WITHDRAWAL,1474.0
1997-10-12,3830,CREDIT,14313.0
1997-10-12,3832,WITHDRAWAL,160.0
1997-10-12,8320,WITHDRAWAL,5161.2
1997-10-12,8321,WITHDRAWAL,1484.0
1997-10-12,8268,WITHDRAWAL,359.0
1997-10-12,8381,WITHDRAWAL,8039.0
1997-10-12,8261,WITHDRAWAL,1915.0
1997-10-12,8321,WITHDRAWAL,7041.0
1997-10-12,8327,WITHDRAWAL,5161.2
1997-10-12,8405,WITHDRAWAL,4437.0
1997-10-12,8330,WITHDRAWAL,3708.0
1997-10-12,8377,WITHDRAWAL,6950.8
1997-10-12,8381,WITHDRAWAL,6950.8
1997-10-12,8381,WITHDRAWAL,2200.0
1997-10-12,333,WITHDRAWAL,1634.0
1997-10-12,331,WITHDRAWAL,3528.0
1997-10-12,332,WITHDRAWAL,150.0
1997-10-12,319,WITHDRAWAL,6149.5
1997-10-12,319,CREDIT,8154.0
1997-10-12,323,WITHDRAWAL,3025.0
1997-10-12,325,WITHDRAWAL,2741.0
1997-10-12,345,CREDIT,16431.0
1997-10-12,344,WITHDRAWAL,1683.0
1997-10-12,339,CREDIT,46807.0
1997-10-12,339,WITHDRAWAL,8800.0
1997-10-12,362,WITHDRAWAL,68.0
1997-10-12,366,WITHDRAWAL,3188.0
1997-10-12,354,WITHDRAWAL,4771.0
1997-10-12,366,WITHDRAWAL,836.0
1997-10-12,356,WITHDRAWAL,4188.0
1997-10-12,636,WITHDRAWAL,2080.0
1997-10-12,627,WITHDRAWAL,11900.0
1997-10-12,635,WITHDRAWAL,1683.0
1997-10-12,638,WITHDRAWAL,873.0
1997-10-12,291,WITHDRAWAL,12925.0
1997-10-12,280,CREDIT,12043.0
1997-10-12,279,WITHDRAWAL,1380.0
1997-10-12,287,WITHDRAWAL,772.0
1997-10-12,290,CREDIT,19800.0
1997-10-12,290,WITHDRAWAL,2577.0
1997-10-12,277,WITHDRAWAL,2400.0
1997-10-12,296,WITHDRAWAL,2646.0
1997-10-12,314,WITHDRAWAL,2785.0
1997-10-12,316,WITHDRAWAL,950.0
1997-10-12,302,WITHDRAWAL,3236.0
1997-10-12,3178,CREDIT,2929.0
1997-10-12,3175,CREDIT,4920.0
1997-10-12,3179,WITHDRAWAL,1015.0
1997-10-12,3180,CREDIT,16714.0
1997-10-12,3168,WITHDRAWAL,3292.0
1997-10-12,3166,WITHDRAWAL,3702.8
1997-10-12,3171,WITHDRAWAL,1840.0
1997-10-12,1877,WITHDRAWAL,1198.0
1997-10-12,1862,WITHDRAWAL,15081.0
1997-10-12,1878,WITHDRAWAL,6300.0
1997-10-12,1872,CREDIT,12781.0
1997-10-12,1862,WITHDRAWAL,6601.7
1997-10-12,2075,WITHDRAWAL,589.0
1997-10-12,2062,WITHDRAWAL,7182.5
1997-10-12,2065,CREDIT,18648.0
1997-10-12,2076,CREDIT,6179.0
1997-10-12,2064,WITHDRAWAL,2322.7
1997-10-12,2434,CREDIT,4391.0
1997-10-12,2431,WITHDRAWAL,2305.0
1997-10-12,2427,WITHDRAWAL,5496.0
1997-10-12,8564,CREDIT,38369.0
1997-10-12,8411,WITHDRAWAL,3677.3
1997-10-12,8558,WITHDRAWAL,4806.5
1997-10-12,8533,WITHDRAWAL,3626.0
1997-10-12,8489,WITHDRAWAL,7370.0
1997-10-12,8547,WITHDRAWAL,4806.5
1997-10-12,8475,WITHDRAWAL,495.0
1997-10-12,8492,CREDIT,11142.0
1997-10-12,8492,WITHDRAWAL,1431.0
1997-10-12,8519,CREDIT,37346.0
1997-10-12,1667,WITHDRAWAL,3400.0
1997-10-12,1675,CREDIT,4327.0
1997-10-12,1681,CREDIT,22620.0
1997-10-12,1682,WITHDRAWAL,1000.0
1997-10-12,1665,WITHDRAWAL,4100.0
1997-10-12,1667,CREDIT,4537.0
1997-10-12,1774,CREDIT,3255.0
1997-10-12,1772,WITHDRAWAL,11994.0
1997-10-12,1772,WITHDRAWAL,5633.0
1997-10-12,1767,WITHDRAWAL,1040.0
1997-10-12,1777,WITHDRAWAL,1657.0
1997-10-12,1773,WITHDRAWAL,2877.0
1997-10-12,1766,WITHDRAWAL,501.0
1997-10-13,2505,CREDIT,4431.0
1997-10-13,2506,WITHDRAWAL,10076.0
1997-10-13,2498,CREDIT,9624.0
1997-10-13,2510,CREDIT,20051.0
1997-10-13,2499,WITHDRAWAL,1933.0
1997-10-13,2731,WITHDRAWAL,5044.0
1997-10-13,2731,CREDIT,22852.0
1997-10-13,2732,CREDIT,37227.0
1997-10-13,2732,WITHDRAWAL,64000.0
1997-10-13,3569,WITHDRAWAL,18900.0
1997-10-13,3562,WITHDRAWAL,7845.0
1997-10-13,3564,WITHDRAWAL,8100.0
1997-10-13,2228,WITHDRAWAL,4625.0
1997-10-13,2232,WITHDRAWAL,4916.0
1997-10-13,2364,CREDIT,5899.0
1997-10-13,2377,CREDIT,4393.0
1997-10-13,2367,CREDIT,19816.0
1997-10-13,2372,CREDIT,1700.0
1997-10-13,7637,WITHDRAWAL,6500.0
1997-10-13,9006,CREDIT,33861.0
1997-10-13,9034,WITHDRAWAL,621.0
1997-10-13,9024,CREDIT,14878.0
1997-10-13,9031,WITHDRAWAL,4228.0
1997-10-13,8972,WITHDRAWAL,9400.0
1997-10-13,9030,WITHDRAWAL,2587.0
1997-10-13,8972,WITHDRAWAL,4719.0
1997-10-13,8934,WITHDRAWAL,9300.0
1997-10-13,11359,WITHDRAWAL,4100.0
1997-10-13,3133,WITHDRAWAL,3191.0
1997-10-13,3290,WITHDRAWAL,9600.0
1997-10-13,3291,CREDIT,5355.0
1997-10-13,3287,WITHDRAWAL,6968.0
1997-10-13,3634,WITHDRAWAL,35000.0
1997-10-13,3636,WITHDRAWAL,1731.0
1997-10-13,3644,CREDIT,3456.0
1997-10-13,3648,CREDIT,3704.0
1997-10-13,5984,CREDIT,15719.0
1997-10-13,160,CREDIT,1300.0
1997-10-13,155,CREDIT,4483.0
1997-10-13,151,WITHDRAWAL,2668.0
1997-10-13,151,WITHDRAWAL,411.0
1997-10-13,163,CREDIT,6698.0
1997-10-13,163,WITHDRAWAL,3116.0
1997-10-13,157,WITHDRAWAL,3991.0
1997-10-13,173,WITHDRAWAL,189.0
1997-10-13,169,CREDIT,12792.0
1997-10-13,171,CREDIT,6003.0
1997-10-13,172,WITHDRAWAL,4221.0
1997-10-13,178,CREDIT,2981.0
1997-10-13,83,WITHDRAWAL,2210.0
1997-10-13,79,WITHDRAWAL,2788.0
1997-10-13,81,WITHDRAWAL,1765.0
1997-10-13,72,WITHDRAWAL,7000.0
1997-10-13,73,WITHDRAWAL,6061.0
1997-10-13,98,WITHDRAWAL,1569.0
1997-10-13,120,WITHDRAWAL,3965.0
1997-10-13,110,CREDIT,23438.0
1997-10-13,114,WITHDRAWAL,533.0
1997-10-13,119,CREDIT,21525.0
1997-10-13,112,CREDIT,6582.0
1997-10-13,128,CREDIT,1800.0
1997-10-13,142,WITHDRAWAL,1845.0
1997-10-13,139,CREDIT,32778.0
1997-10-13,146,CREDIT,6296.0
1997-10-13,131,CREDIT,10356.0
1997-10-13,3050,WITHDRAWAL,4900.0
1997-10-13,3053,CREDIT,12903.0
1997-10-13,3064,CREDIT,9254.0
1997-10-13,3058,CREDIT,19513.0
1997-10-13,3059,WITHDRAWAL,529.0
1997-10-13,3059,WITHDRAWAL,17300.0
1997-10-13,3055,CREDIT,6814.0
1997-10-13,3055,WITHDRAWAL,1840.0
1997-10-13,1700,WITHDRAWAL,1800.0
1997-10-13,1718,CREDIT,43928.0
1997-10-13,1711,WITHDRAWAL,183.0
1997-10-13,1716,WITHDRAWAL,1032.0
1997-10-13,1888,WITHDRAWAL,3473.0
1997-10-13,1893,WITHDRAWAL,9000.0
1997-10-13,1886,CREDIT,27076.0
1997-10-13,1891,WITHDRAWAL,2039.0
1997-10-13,2189,CREDIT,20782.0
1997-10-13,2192,WITHDRAWAL,11100.0
1997-10-13,2196,CREDIT,5525.0
1997-10-13,6265,WITHDRAWAL,34900.0
1997-10-13,6148,CREDIT,23038.0
1997-10-13,6051,WITHDRAWAL,3700.0
1997-10-13,6273,WITHDRAWAL,3500.0
1997-10-13,6062,WITHDRAWAL,10608.0
1997-10-13,6265,CREDIT,32569.0
1997-10-13,6097,WITHDRAWAL,6300.0
1997-10-13,1538,WITHDRAWAL,10288.0
1997-10-13,1534,CREDIT,14943.0
1997-10-13,1541,WITHDRAWAL,1500.0
1997-10-13,1536,WITHDRAWAL,15944.0
1997-10-13,1530,CREDIT,5550.0
1997-10-13,1540,WITHDRAWAL,3057.0
1997-10-13,3787,WITHDRAWAL,4407.0
1997-10-13,3785,WITHDRAWAL,6502.0
1997-10-13,3782,WITHDRAWAL,10608.0
1997-10-13,3780,WITHDRAWAL,370.0
1997-10-13,3784,CREDIT,300.0
1997-10-13,3786,CREDIT,37440.0
1997-10-13,3782,WITHDRAWAL,8300.0
1997-10-13,4010,WITHDRAWAL,1600.0
1997-10-13,4034,WITHDRAWAL,2880.0
1997-10-13,7099,WITHDRAWAL,11766.0
1997-10-13,7156,CREDIT,20646.0
1997-10-13,7133,WITHDRAWAL,44.0
1997-10-13,7101,WITHDRAWAL,5676.0
1997-10-13,7133,WITHDRAWAL,56.0
1997-10-13,6950,WITHDRAWAL,8561.0
1997-10-13,917,CREDIT,7093.0
1997-10-13,919,WITHDRAWAL,4850.0
1997-10-13,922,CREDIT,500.0
1997-10-13,921,CREDIT,6622.0
1997-10-13,1031,WITHDRAWAL,747.0
1997-10-13,1027,CREDIT,3868.0
1997-10-13,1022,WITHDRAWAL,20895.0
1997-10-13,1019,WITHDRAWAL,2040.0
1997-10-13,1019,WITHDRAWAL,608.0
1997-10-13,1024,CREDIT,3112.0
1997-10-13,1135,WITHDRAWAL,3360.0
1997-10-13,1137,CREDIT,3182.0
1997-10-13,1139,WITHDRAWAL,1191.0
1997-10-13,1146,WITHDRAWAL,3437.0
1997-10-13,1144,WITHDRAWAL,2250.0
1997-10-13,2223,WITHDRAWAL,2930.0
1997-10-13,2212,WITHDRAWAL,3206.0
1997-10-13,2210,CREDIT,5777.0
1997-10-13,2212,CREDIT,5270.0
1997-10-13,814,CREDIT,6760.0
1997-10-13,815,CREDIT,2924.0
1997-10-13,814,WITHDRAWAL,1598.0
1997-10-13,816,CREDIT,1700.0
1997-10-13,840,WITHDRAWAL,4606.0
1997-10-13,834,WITHDRAWAL,2473.0
1997-10-13,3670,WITHDRAWAL,2961.0
1997-10-13,3682,CREDIT,4142.0
1997-10-13,3426,WITHDRAWAL,488.0
1997-10-13,3434,WITHDRAWAL,988.0
1997-10-13,3418,CREDIT,27243.0
1997-10-13,3422,WITHDRAWAL,2500.0
1997-10-13,3419,WITHDRAWAL,3400.0
1997-10-13,3429,WITHDRAWAL,1326.0
1997-10-13,3422,WITHDRAWAL,600.0
1997-10-13,3618,CREDIT,16937.0
1997-10-13,3625,WITHDRAWAL,467.0
1997-10-13,3623,WITHDRAWAL,2490.0
1997-10-13,3615,WITHDRAWAL,3781.0
1997-10-13,3621,CREDIT,7979.0
1997-10-13,3625,CREDIT,6974.0
1997-10-13,4079,WITHDRAWAL,218.0
1997-10-13,4079,CREDIT,5100.0
1997-10-13,4069,CREDIT,1700.0
1997-10-13,4081,CREDIT,11878.0
1997-10-13,4088,CREDIT,26324.0
1997-10-13,10711,WITHDRAWAL,85.0
1997-10-13,10644,CREDIT,44992.0
1997-10-13,10630,CREDIT,12970.0
1997-10-13,470,WITHDRAWAL,1078.0
1997-10-13,477,CREDIT,16392.0
1997-10-13,481,CREDIT,6633.0
1997-10-13,474,CREDIT,3451.0
1997-10-13,578,WITHDRAWAL,601.0
1997-10-13,580,WITHDRAWAL,3571.0
1997-10-13,609,CREDIT,2956.0
1997-10-13,603,CREDIT,12282.0
1997-10-13,623,WITHDRAWAL,1653.0
1997-10-13,618,WITHDRAWAL,747.0
1997-10-13,1151,CREDIT,24015.0
1997-10-13,1152,WITHDRAWAL,2186.0
1997-10-13,1159,WITHDRAWAL,6470.0
1997-10-13,1168,WITHDRAWAL,48.0
1997-10-13,1164,CREDIT,300.0
1997-10-13,1153,WITHDRAWAL,1033.0
1997-10-13,436,WITHDRAWAL,840.0
1997-10-13,446,WITHDRAWAL,6941.0
1997-10-13,444,CREDIT,6704.0
1997-10-13,437,WITHDRAWAL,7400.0
1997-10-13,437,WITHDRAWAL,2248.0
1997-10-13,458,WITHDRAWAL,9586.0
1997-10-13,464,WITHDRAWAL,3509.0
1997-10-13,3312,WITHDRAWAL,32.0
1997-10-13,3323,CREDIT,21769.0
1997-10-13,3310,WITHDRAWAL,3277.0
1997-10-13,3318,CREDIT,2924.0
1997-10-13,3319,WITHDRAWAL,2154.0
1997-10-13,3318,WITHDRAWAL,511.0
1997-10-13,2042,WITHDRAWAL,1008.0
1997-10-13,2048,WITHDRAWAL,1466.0
1997-10-13,2054,WITHDRAWAL,2802.0
1997-10-13,2048,WITHDRAWAL,2525.0
1997-10-13,2046,CREDIT,3110.0
1997-10-13,2054,WITHDRAWAL,1488.0
1997-10-13,2050,WITHDRAWAL,3564.0
1997-10-13,2045,WITHDRAWAL,1536.0
1997-10-13,2054,CREDIT,19902.0
1997-10-13,2056,CREDIT,3400.0
1997-10-13,2303,WITHDRAWAL,7892.0
1997-10-13,2299,CREDIT,8056.0
1997-10-13,2307,CREDIT,5189.0
1997-10-13,2288,WITHDRAWAL,5411.0
1997-10-13,2306,WITHDRAWAL,3586.0
1997-10-13,2642,WITHDRAWAL,792.0
1997-10-13,2645,CREDIT,11231.0
1997-10-13,2642,WITHDRAWAL,571.0
1997-10-13,2649,WITHDRAWAL,5799.0
1997-10-13,10906,CREDIT,33105.0
1997-10-13,10915,WITHDRAWAL,390.0
1997-10-13,10915,WITHDRAWAL,3600.0
1997-10-13,10906,CREDIT,41782.0
1997-10-13,10942,CREDIT,24345.0
1997-10-13,10906,WITHDRAWAL,58500.0
1997-10-13,10788,WITHDRAWAL,4600.0
1997-10-13,10789,WITHDRAWAL,15100.0
1997-10-13,1831,WITHDRAWAL,2047.0
1997-10-13,1825,WITHDRAWAL,2688.0
1997-10-13,1827,CREDIT,4753.0
1997-10-13,1837,WITHDRAWAL,6387.0
1997-10-13,1836,WITHDRAWAL,6666.0
1997-10-13,1832,CREDIT,20721.0
1997-10-13,1941,CREDIT,16519.0
1997-10-13,1934,WITHDRAWAL,4007.0
1997-10-13,1938,WITHDRAWAL,6646.0
1997-10-13,4715,WITHDRAWAL,4712.0
1997-10-13,4727,WITHDRAWAL,3580.0
1997-10-13,6922,WITHDRAWAL,6100.0
1997-10-13,6924,WITHDRAWAL,7900.0
1997-10-13,6806,WITHDRAWAL,3600.0
1997-10-13,6706,WITHDRAWAL,1000.0
1997-10-13,1335,CREDIT,14875.0
1997-10-13,1326,WITHDRAWAL,1207.0
1997-10-13,1333,WITHDRAWAL,3300.0
1997-10-13,1327,CREDIT,5855.0
1997-10-13,1327,CREDIT,1400.0
1997-10-13,1470,WITHDRAWAL,4060.0
1997-10-13,1458,CREDIT,16592.0
1997-10-13,1471,WITHDRAWAL,7823.0
1997-10-13,1460,WITHDRAWAL,3417.0
1997-10-13,1811,WITHDRAWAL,6745.0
1997-10-13,1817,CREDIT,20167.0
1997-10-13,2655,WITHDRAWAL,2900.0
1997-10-13,2656,CREDIT,5046.0
1997-10-13,1174,WITHDRAWAL,720.0
1997-10-13,1178,CREDIT,20544.0
1997-10-13,1184,WITHDRAWAL,17629.0
1997-10-13,1174,WITHDRAWAL,3182.0
1997-10-13,1173,WITHDRAWAL,1352.0
1997-10-13,1207,WITHDRAWAL,9252.0
1997-10-13,1204,WITHDRAWAL,7900.0
1997-10-13,1200,WITHDRAWAL,16600.0
1997-10-13,1205,CREDIT,5239.0
1997-10-13,1203,WITHDRAWAL,465.0
1997-10-13,4186,CREDIT,20729.0
1997-10-13,4190,WITHDRAWAL,2901.0
1997-10-13,4259,CREDIT,44110.0
1997-10-13,4190,WITHDRAWAL,1100.0
1997-10-13,4245,WITHDRAWAL,4600.0
1997-10-13,4240,WITHDRAWAL,2746.0
1997-10-13,4259,WITHDRAWAL,9516.0
1997-10-13,2932,WITHDRAWAL,26.0
1997-10-13,2944,CREDIT,5746.0
1997-10-13,2936,WITHDRAWAL,4247.0
1997-10-13,2942,CREDIT,5285.0
1997-10-13,2937,CREDIT,4845.0
1997-10-13,2947,WITHDRAWAL,2228.0
1997-10-13,3304,WITHDRAWAL,2300.0
1997-10-13,3299,WITHDRAWAL,1900.0
1997-10-13,3309,WITHDRAWAL,2991.0
1997-10-13,3292,CREDIT,4805.0
1997-10-13,3948,WITHDRAWAL,1969.0
1997-10-13,3944,WITHDRAWAL,1165.0
1997-10-13,3935,CREDIT,3900.0
1997-10-13,2676,CREDIT,15263.0
1997-10-13,2678,WITHDRAWAL,29400.0
1997-10-13,2674,CREDIT,1300.0
1997-10-13,2679,CREDIT,6654.0
1997-10-13,2684,CREDIT,1800.0
1997-10-13,2666,WITHDRAWAL,300.0
1997-10-13,2676,WITHDRAWAL,1339.0
1997-10-13,2810,WITHDRAWAL,392.0
1997-10-13,2818,WITHDRAWAL,8947.0
1997-10-13,2816,WITHDRAWAL,644.0
1997-10-13,2814,CREDIT,4544.0
1997-10-13,2817,WITHDRAWAL,9900.0
1997-10-13,2817,WITHDRAWAL,2000.0
1997-10-13,11096,WITHDRAWAL,6661.0
1997-10-13,11013,CREDIT,42244.0
1997-10-13,3339,WITHDRAWAL,3354.0
1997-10-13,3337,WITHDRAWAL,5743.0
1997-10-13,3353,WITHDRAWAL,27800.0
1997-10-13,3353,CREDIT,36838.0
1997-10-13,3347,WITHDRAWAL,5700.0
1997-10-13,3542,CREDIT,3401.0
1997-10-13,3536,CREDIT,6263.0
1997-10-13,3534,WITHDRAWAL,4075.0
1997-10-13,3541,CREDIT,5485.0
1997-10-13,3536,WITHDRAWAL,2589.0
1997-10-13,3525,WITHDRAWAL,3084.0
1997-10-13,3923,WITHDRAWAL,5037.0
1997-10-13,3917,WITHDRAWAL,2362.0
1997-10-13,9433,WITHDRAWAL,6100.0
1997-10-13,9491,CREDIT,43825.0
1997-10-13,9455,CREDIT,37475.0
1997-10-13,9472,CREDIT,800.0
1997-10-13,9455,WITHDRAWAL,2789.0
1997-10-13,427,WITHDRAWAL,8166.0
1997-10-13,420,WITHDRAWAL,2400.0
1997-10-13,425,WITHDRAWAL,806.0
1997-10-13,418,WITHDRAWAL,9316.0
1997-10-13,426,WITHDRAWAL,7497.0
1997-10-13,431,WITHDRAWAL,6482.0
1997-10-13,502,CREDIT,600.0
1997-10-13,488,CREDIT,2600.0
1997-10-13,497,CREDIT,21553.0
1997-10-13,508,CREDIT,3975.0
1997-10-13,509,WITHDRAWAL,3900.0
1997-10-13,515,CREDIT,4126.0
1997-10-13,507,CREDIT,5319.0
1997-10-13,513,WITHDRAWAL,7908.0
1997-10-13,522,WITHDRAWAL,4930.0
1997-10-13,759,CREDIT,2928.0
1997-10-13,760,WITHDRAWAL,909.0
1997-10-13,762,CREDIT,5984.0
1997-10-13,754,WITHDRAWAL,1629.0
1997-10-13,759,WITHDRAWAL,1952.0
1997-10-13,396,WITHDRAWAL,2640.0
1997-10-13,388,WITHDRAWAL,6524.0
1997-10-13,396,WITHDRAWAL,68.0
1997-10-13,396,WITHDRAWAL,11300.0
1997-10-13,404,CREDIT,32381.0
1997-10-13,410,CREDIT,5738.0
1997-10-13,3240,WITHDRAWAL,21.0
1997-10-13,3249,WITHDRAWAL,8197.0
1997-10-13,1962,CREDIT,46473.0
1997-10-13,1957,CREDIT,400.0
1997-10-13,2165,CREDIT,19649.0
1997-10-13,2173,CREDIT,5916.0
1997-10-13,2176,CREDIT,5700.0
1997-10-13,2166,WITHDRAWAL,5263.0
1997-10-13,2535,WITHDRAWAL,90.0
1997-10-13,2534,CREDIT,5115.0
1997-10-13,2538,CREDIT,6379.0
1997-10-13,9677,WITHDRAWAL,8944.0
1997-10-13,9640,CREDIT,19106.0
1997-10-13,1751,CREDIT,1600.0
1997-10-13,1761,WITHDRAWAL,3407.0
1997-10-13,1757,WITHDRAWAL,19800.0
1997-10-13,1760,WITHDRAWAL,1458.0
1997-10-13,1743,CREDIT,4260.0
1997-10-13,1843,WITHDRAWAL,6994.0
1997-10-13,1856,WITHDRAWAL,1449.0
1997-10-13,1848,WITHDRAWAL,3473.0
1997-10-13,1843,WITHDRAWAL,4100.0
1997-10-13,4273,WITHDRAWAL,9909.0
1997-10-13,4296,CREDIT,18729.0
1997-10-13,4268,CREDIT,9969.0
1997-10-13,5591,WITHDRAWAL,323.0
1997-10-13,5483,WITHDRAWAL,14067.0
1997-10-13,5591,WITHDRAWAL,2872.0
1997-10-13,5541,CREDIT,7143.0
1997-10-13,5593,CREDIT,6853.0
1997-10-13,10411,CREDIT,700.0
1997-10-13,10520,WITHDRAWAL,7600.0
1997-10-13,10493,WITHDRAWAL,842.0
1997-10-13,10451,WITHDRAWAL,4653.0
1997-10-13,1228,CREDIT,5096.0
1997-10-13,1227,WITHDRAWAL,2344.0
1997-10-13,1210,WITHDRAWAL,22200.0
1997-10-13,1358,WITHDRAWAL,2980.0
1997-10-13,1345,WITHDRAWAL,3294.0
1997-10-13,1358,CREDIT,3800.0
1997-10-13,1365,CREDIT,3471.0
1997-10-13,1351,WITHDRAWAL,2227.0
1997-10-13,1352,WITHDRAWAL,213.0
1997-10-13,1483,CREDIT,6995.0
1997-10-13,1481,CREDIT,3098.0
1997-10-13,1480,CREDIT,41252.0
1997-10-13,1493,CREDIT,5009.0
1997-10-13,1482,WITHDRAWAL,335.0
1997-10-13,2550,WITHDRAWAL,67.0
1997-10-13,2544,WITHDRAWAL,33.0
1997-10-13,2544,WITHDRAWAL,3000.0
1997-10-13,1073,WITHDRAWAL,3843.0
1997-10-13,1069,CREDIT,4621.0
1997-10-13,1057,CREDIT,4636.0
1997-10-13,1074,CREDIT,22011.0
1997-10-13,1073,CREDIT,5765.0
1997-10-13,1068,CREDIT,12400.0
1997-10-13,1075,WITHDRAWAL,3868.0
1997-10-13,1057,WITHDRAWAL,3090.0
1997-10-13,1076,WITHDRAWAL,2640.0
1997-10-13,1088,CREDIT,5600.0
1997-10-13,1083,WITHDRAWAL,835.0
1997-10-13,1081,CREDIT,4512.0
1997-10-13,1086,WITHDRAWAL,86.0
1997-10-13,3971,WITHDRAWAL,402.0
1997-10-13,3956,WITHDRAWAL,6035.0
1997-10-13,3955,WITHDRAWAL,4129.0
1997-10-13,3959,WITHDRAWAL,15500.0
1997-10-13,3952,WITHDRAWAL,1138.0
1997-10-13,2838,WITHDRAWAL,58300.0
1997-10-13,2839,WITHDRAWAL,3157.0
1997-10-13,2838,CREDIT,9910.0
1997-10-13,2819,WITHDRAWAL,748.0
1997-10-13,2830,WITHDRAWAL,2150.0
1997-10-13,3226,WITHDRAWAL,450.0
1997-10-13,3227,CREDIT,24650.0
1997-10-13,3222,WITHDRAWAL,859.0
1997-10-13,3847,WITHDRAWAL,883.0
1997-10-13,3838,WITHDRAWAL,8800.0
1997-10-13,2571,WITHDRAWAL,18053.0
1997-10-13,2700,WITHDRAWAL,5221.0
1997-10-13,2688,WITHDRAWAL,2802.0
1997-10-13,2694,WITHDRAWAL,7900.0
1997-10-13,2700,WITHDRAWAL,1123.0
1997-10-13,2695,CREDIT,20806.0
1997-10-13,3874,WITHDRAWAL,5861.0
1997-10-13,3882,WITHDRAWAL,100.0
1997-10-13,3878,WITHDRAWAL,216.0
1997-10-13,3880,CREDIT,6871.0
1997-10-13,3887,WITHDRAWAL,2013.0
1997-10-13,4330,WITHDRAWAL,4140.0
1997-10-13,8129,CREDIT,20612.0
1997-10-13,1010,WITHDRAWAL,12600.0
1997-10-13,1129,WITHDRAWAL,4604.0
1997-10-13,1117,WITHDRAWAL,1075.0
1997-10-13,1123,WITHDRAWAL,6668.0
1997-10-13,1126,WITHDRAWAL,1800.0
1997-10-13,1254,CREDIT,14300.0
1997-10-13,1249,WITHDRAWAL,1361.0
1997-10-13,1261,WITHDRAWAL,9222.0
1997-10-13,1250,WITHDRAWAL,10069.0
1997-10-13,1249,CREDIT,3686.0
1997-10-13,1252,WITHDRAWAL,14600.0
1997-10-13,1258,CREDIT,2900.0
1997-10-13,1260,WITHDRAWAL,2800.0
1997-10-13,1251,WITHDRAWAL,7870.0
1997-10-13,1259,WITHDRAWAL,2108.0
1997-10-13,2341,CREDIT,3071.0
1997-10-13,2335,WITHDRAWAL,2036.0
1997-10-13,2335,WITHDRAWAL,1069.0
1997-10-13,2336,CREDIT,5177.0
